,creation_date,Status,SRN,Type of SR,Street Address,Zip,X-Coordinate,Y-Coordinate,Ward,Police_District,Community_Area,Latitude,Longitude,number_of_black_carts_delivered
1809,2018-11-30T00:00:00.000,Open,18-03261564,Garbage Cart Black Maintenance/Replacement,4103 W FULLERTON AVE,60639,1148615.42,1915640.675,35,25,20,41.92434647,-87.72936444,0
1810,2018-11-30T00:00:00.000,Open,18-03260847,Garbage Cart Black Maintenance/Replacement,3325 N PULASKI RD,60641,1149139.978,1921874.036,30,17,21,41.94173628,-87.72711812,0
1811,2018-11-30T00:00:00.000,Completed - Dup,18-03257432,Garbage Cart Black Maintenance/Replacement,4515 N KENNETH AVE,60630,1145649.607,1929634.32,39,17,16,41.96312697,-87.73974965,0
1812,2018-11-30T00:00:00.000,Open,18-03260401,Garbage Cart Black Maintenance/Replacement,3511 N FREMONT ST,60657,1169643.91,1923518.442,44,19,6,41.94581724,-87.65170746,0
1813,2018-11-30T00:00:00.000,Completed,18-03260644,Garbage Cart Black Maintenance/Replacement,3654 W 64TH ST,60629,1153087.633,1861921.919,23,8,65,41.77705459,-87.7151755,0
1814,2018-11-30T00:00:00.000,Open,18-03259550,Garbage Cart Black Maintenance/Replacement,5210 S MAPLEWOOD AVE,60632,1160253.196,1870037.626,14,9,63,41.798892,-87.68798745,0
1815,2018-11-30T00:00:00.000,Open,18-03259568,Garbage Cart Black Maintenance/Replacement,5241 S ARTESIAN AVE,60632,1160925.578,1869850.28,14,9,63,41.7980914,-87.68522527,0
1816,2018-11-30T00:00:00.000,Completed,18-03260141,Garbage Cart Black Maintenance/Replacement,10312 S AVENUE L,60617,1201828.579,1837191.548,10,4,52,41.70778496,-87.53664178,2
1817,2018-11-30T00:00:00.000,Completed,18-03261655,Garbage Cart Black Maintenance/Replacement,6751 S KEDVALE AVE,60629,1149866.468,1859506.207,13,8,65,41.76982829,-87.72604603,1
1818,2018-11-30T00:00:00.000,Completed,18-03257303,Garbage Cart Black Maintenance/Replacement,7530 S LUELLA AVE,60649,1192512.696,1855474.904,7,4,43,41.75801049,-87.57016399,2
1819,2018-11-30T00:00:00.000,Open,18-03261194,Garbage Cart Black Maintenance/Replacement,2540 N NEW ENGLAND AVE,60707,1129994.669,1916127.507,36,25,18,41.92661438,-87.79792087,0
1820,2018-11-30T00:00:00.000,Open,18-03261377,Garbage Cart Black Maintenance/Replacement,8900 S PRAIRIE AVE,60619,1179591.582,1846035.237,9,6,44,41.73275058,-87.61780444,0
1821,2018-11-30T00:00:00.000,Open,18-03259451,Garbage Cart Black Maintenance/Replacement,4832 N SPAULDING AVE,60625,1153507.561,1931914.466,33,17,14,41.96942025,-87.71109287,0
1822,2018-11-30T00:00:00.000,Completed,18-03261469,Garbage Cart Black Maintenance/Replacement,2137 N WESTERN AVE,60647,1160009.956,1914387.89,32,14,22,41.92093711,-87.68737214,2
1823,2018-11-30T00:00:00.000,Open,18-03258897,Garbage Cart Black Maintenance/Replacement,3278 N MILWAUKEE AVE,60618,1149408.87,1921520.88,30,17,21,41.94052603,-87.72642982,0
1824,2018-11-30T00:00:00.000,Open,18-03256867,Garbage Cart Black Maintenance/Replacement,7536 S CALUMET AVE,60619,1179780.692,1855116.963,6,6,69,41.75726699,-87.61682716,0
1825,2018-11-30T00:00:00.000,Open,18-03260789,Garbage Cart Black Maintenance/Replacement,8048 S EBERHART AVE,60619,1180971.82,1851748.464,6,6,44,41.74787485,-87.61255827,0
1826,2018-11-30T00:00:00.000,Open,18-03261569,Garbage Cart Black Maintenance/Replacement,4820 N KEELER AVE,60630,1147514.988,1931702.797,39,17,14,41.96882051,-87.7331307,0
1827,2018-11-30T00:00:00.000,Completed,18-03259868,Garbage Cart Black Maintenance/Replacement,4848 S MARSHFIELD AVE,60609,1166157.917,1872561.827,20,9,61,41.8053219,-87.66624884,1
1828,2018-11-30T00:00:00.000,Open,18-03258425,Garbage Cart Black Maintenance/Replacement,5435 S HOMAN AVE,60632,1154639.764,1868252.77,14,8,63,41.79419335,-87.70832909,0
1829,2018-11-30T00:00:00.000,Open,18-03261892,Garbage Cart Black Maintenance/Replacement,1659 S ST LOUIS AVE,60623,1153310.029,1891423.878,24,10,29,41.85726633,-87.71257644,0
1830,2018-11-30T00:00:00.000,Completed,18-03259857,Garbage Cart Black Maintenance/Replacement,11131 S SAWYER AVE,60655,1156671.626,1830604.404,19,22,74,41.69064466,-87.70186519,1
1831,2018-11-30T00:00:00.000,Open,18-03260956,Garbage Cart Black Maintenance/Replacement,537 N CENTRAL AVE,60644,1138940.113,1903005.304,37,15,25,41.89039283,-87.76507493,0
1832,2018-11-30T00:00:00.000,Open,18-03258968,Garbage Cart Black Maintenance/Replacement,4414 W DIVERSEY AVE,60639,1146565.003,1918251.829,31,25,20,41.93176242,-87.73742216,0
1833,2018-11-30T00:00:00.000,Completed,18-03259383,Garbage Cart Black Maintenance/Replacement,7918 S ADA ST,60620,1168705.884,1852193.931,21,6,71,41.74979928,-87.65750445,1
1834,2018-11-30T00:00:00.000,Open,18-03261355,Garbage Cart Black Maintenance/Replacement,4625 N KNOX AVE,60630,1144538.222,1930342.692,39,17,16,41.96519133,-87.74382079,0
1835,2018-11-30T00:00:00.000,Open,18-03258531,Garbage Cart Black Maintenance/Replacement,2200 W WALTON ST,60622,1161565.628,1906297.488,2,12,24,41.89866565,-87.68214903,0
1836,2018-11-30T00:00:00.000,Completed,18-03257239,Garbage Cart Black Maintenance/Replacement,10014 S WENTWORTH AVE,60628,1176709.064,1838545.086,9,5,49,41.71207958,-87.62858589,1
1837,2018-11-30T00:00:00.000,Open,18-03260496,Garbage Cart Black Maintenance/Replacement,8241 S ST LAWRENCE AVE,60619,1181670.349,1850484.769,6,6,44,41.74449449,-87.60974756,0
1838,2018-11-30T00:00:00.000,Open,18-03256799,Garbage Cart Black Maintenance/Replacement,6818 S OAKLEY AVE,60636,1162241.869,1859397.55,17,8,66,41.76957575,-87.6809874,0
1839,2018-11-30T00:00:00.000,Completed - Dup,18-03257264,Garbage Cart Black Maintenance/Replacement,7252 S BENNETT AVE,60649,1189961.098,1857255.639,7,3,43,41.76274033,-87.57943944,0
1840,2018-11-30T00:00:00.000,Open,18-03260577,Garbage Cart Black Maintenance/Replacement,5600 N CENTRAL AVE,60646,1137862.427,1936879.753,45,16,11,41.9830329,-87.76849011,0
1841,2018-11-30T00:00:00.000,Completed,18-03261126,Garbage Cart Black Maintenance/Replacement,3435 W 83RD PL,60652,1154936.964,1849009.495,18,8,70,41.74136966,-87.70844386,2
1842,2018-11-30T00:00:00.000,Completed,18-03258781,Garbage Cart Black Maintenance/Replacement,1622 E 92ND ST,60617,1188658.358,1844298.942,8,4,48,41.72793436,-87.5840757,1
1843,2018-11-30T00:00:00.000,Open - Dup,18-03258027,Garbage Cart Black Maintenance/Replacement,5406 S LUNA AVE,60638,1140279.52,1868207.44,23,8,56,41.79429892,-87.76128155,0
1844,2018-11-30T00:00:00.000,Open - Dup,18-03257288,Garbage Cart Black Maintenance/Replacement,9609 S UNIVERSITY AVE,60628,1185561.114,1841447.345,8,5,50,41.72002873,-87.59578672,0
1845,2018-11-30T00:00:00.000,Open,18-03257489,Garbage Cart Black Maintenance/Replacement,4201 N MAJOR AVE,60634,1137592.487,1927358.777,38,16,15,41.95689361,-87.76942296,0
1846,2018-11-30T00:00:00.000,Open,18-03261660,Garbage Cart Black Maintenance/Replacement,2952 N RACINE AVE,60657,1167777.509,1919827.37,32,19,6,41.93595724,-87.65897731,0
1847,2018-11-30T00:00:00.000,Open,18-03259846,Garbage Cart Black Maintenance/Replacement,11470 S DAVOL ST,60643,1166937.412,1828609.784,34,22,75,41.68486033,-87.66490025,0
1848,2018-11-30T00:00:00.000,Open,18-03260036,Garbage Cart Black Maintenance/Replacement,9236 S LUELLA AVE,60617,1192787.336,1844042.21,7,4,48,41.72687503,-87.5695255,0
1849,2018-11-30T00:00:00.000,Open,18-03260619,Garbage Cart Black Maintenance/Replacement,5500 W GEORGE ST,60641,1139204.162,1918737.3,31,25,19,41.93324012,-87.76391574,0
1850,2018-11-30T00:00:00.000,Completed,18-03257237,Garbage Cart Black Maintenance/Replacement,6119 S KARLOV AVE,60629,1150086.145,1863707.883,23,8,65,41.78167038,-87.72513988,1
1851,2018-11-30T00:00:00.000,Open,18-03257400,Garbage Cart Black Maintenance/Replacement,2631 W 25TH ST,60608,1159220.518,1887311.079,24,10,30,41.84638817,-87.69165219,0
1852,2018-11-30T00:00:00.000,Completed,18-03258711,Garbage Cart Black Maintenance/Replacement,1748 W 83RD ST,60620,1166044.448,1849650.941,17,6,71,41.74312262,-87.66763039,2
1853,2018-11-30T00:00:00.000,Open,18-03257939,Garbage Cart Black Maintenance/Replacement,6615 S KILPATRICK AVE,60629,1146185.922,1860328.888,13,8,64,41.77251052,-87.73952636,0
1854,2018-11-30T00:00:00.000,Open,18-03262905,Garbage Cart Black Maintenance/Replacement,5009 N CALIFORNIA AVE,60625,1156794.289,1933186.045,40,20,4,41.97245848,-87.69866943,0
1855,2018-11-30T00:00:00.000,Completed,18-03261181,Garbage Cart Black Maintenance/Replacement,3122 W 85TH ST,60652,1157136.486,1848079.707,18,8,70,41.73898598,-87.70018684,0
1856,2018-11-30T00:00:00.000,Open - Dup,18-03257518,Garbage Cart Black Maintenance/Replacement,6220 W LAWRENCE AVE,60630,1134057.845,1931243.855,38,16,15,41.9676479,-87.78279994,0
1857,2018-11-30T00:00:00.000,Completed,18-03256750,Garbage Cart Black Maintenance/Replacement,949 N DRAKE AVE,60651,1152538.745,1906099.299,27,11,23,41.89874648,-87.71505457,0
1858,2018-11-30T00:00:00.000,Completed,18-03260129,Garbage Cart Black Maintenance/Replacement,10314 S AVENUE L,60617,1201828.779,1837178.148,10,4,52,41.70772841,-87.53664158,1
1859,2018-11-30T00:00:00.000,Open,18-03258828,Garbage Cart Black Maintenance/Replacement,438 W OAKDALE AVE,60657,1172807.649,1919878.096,44,19,6,41.93568598,-87.64095302,0
1860,2018-11-30T00:00:00.000,Open,18-03258355,Garbage Cart Black Maintenance/Replacement,12856 S MARQUETTE AVE,60633,1196424.347,1820313.701,10,4,55,41.66117044,-87.55699186,0
1861,2018-11-30T00:00:00.000,Open,18-03260935,Garbage Cart Black Maintenance/Replacement,3033 W AINSLIE ST,60625,1155141.14,1932394.333,33,17,14,41.97019012,-87.70500217,0
1862,2018-11-30T00:00:00.000,Completed,18-03259291,Garbage Cart Black Maintenance/Replacement,1764 N WILMOT AVE,60647,1161910.56,1911719.38,32,14,24,41.91359679,-87.68109718,1
1863,2018-11-30T00:00:00.000,Completed,18-03258624,Garbage Cart Black Maintenance/Replacement,8141 S EVANS AVE,60619,1182641.944,1851181.682,8,6,44,41.7463835,-87.60616555,3
1864,2018-11-30T00:00:00.000,Open,18-03258682,Garbage Cart Black Maintenance/Replacement,3313 N KENNETH AVE,60641,1146130.181,1921654.384,30,17,16,41.94119965,-87.7381839,0
1865,2018-11-30T00:00:00.000,Open,18-03258949,Garbage Cart Black Maintenance/Replacement,8051 S DORCHESTER AVE,60619,1186939.306,1851882.912,8,4,45,41.74811012,-87.59039685,0
1866,2018-11-30T00:00:00.000,Completed,18-03260192,Garbage Cart Black Maintenance/Replacement,5550 W MONROE ST,60644,1139896.516,1899121.809,29,15,25,41.87937515,-87.7637925,1
1867,2018-11-30T00:00:00.000,Completed - Dup,18-03261058,Garbage Cart Black Maintenance/Replacement,8633 S AVALON AVE,60619,1186168.76,1847820.53,8,4,45,41.73727611,-87.59335724,0
1868,2018-11-30T00:00:00.000,Completed,18-03262141,Garbage Cart Black Maintenance/Replacement,2026 W HUTCHINSON ST,60618,1162034.69,1928219.55,47,19,5,41.95880928,-87.67997879,1
1869,2018-11-30T00:00:00.000,Open,18-03257590,Garbage Cart Black Maintenance/Replacement,6406 S ARTESIAN AVE,60629,1161141.625,1862110.106,16,8,66,41.77715941,-87.68494869,0
1870,2018-11-30T00:00:00.000,Open - Dup,18-03257362,Garbage Cart Black Maintenance/Replacement,3343 S GILES AVE,60616,1178812.255,1882881.711,4,2,35,41.83350652,-87.61923683,0
1871,2018-11-30T00:00:00.000,Completed,18-03257849,Garbage Cart Black Maintenance/Replacement,3331 W 60TH PL,60629,1155220.401,1864310.38,23,8,66,41.78335208,-87.70694399,0
1872,2018-11-30T00:00:00.000,Completed,18-03258463,Garbage Cart Black Maintenance/Replacement,11401 S EWING AVE,60617,1202227.384,1829979.18,10,4,52,41.6881216,-87.53513406,0
1873,2018-11-30T00:00:00.000,Completed,18-03257048,Garbage Cart Black Maintenance/Replacement,9127 S CONSTANCE AVE,60617,1190107.666,1844819.281,8,4,48,41.72888874,-87.57902284,2
1874,2018-11-30T00:00:00.000,Completed,18-03259454,Garbage Cart Black Maintenance/Replacement,2355 N COMMONWEALTH AVE,60614,1173450.32,1915958.295,43,18,7,41.92542376,-87.63795692,0
1875,2018-11-30T00:00:00.000,Open,18-03261890,Garbage Cart Black Maintenance/Replacement,9407 S RHODES AVE,60619,1181557.392,1842717.791,9,6,49,41.72352048,-87.61041026,0
1876,2018-11-30T00:00:00.000,Open,18-03259236,Garbage Cart Black Maintenance/Replacement,5422 W SCHUBERT AVE,60639,1139767.89,1917422.489,30,25,19,41.9296148,-87.76223134,0
1877,2018-11-30T00:00:00.000,Completed - Dup,18-03258185,Garbage Cart Black Maintenance/Replacement,2134 N HUDSON AVE,60614,1172932.02,1914474.209,43,18,7,41.92117409,-87.64019492,0
1878,2018-11-30T00:00:00.000,Completed,18-03261581,Garbage Cart Black Maintenance/Replacement,10118 S WASHTENAW AVE,60655,1160148.203,1837436.684,19,22,72,41.70935298,-87.68926489,1
1879,2018-11-30T00:00:00.000,Completed,18-03260259,Garbage Cart Black Maintenance/Replacement,3611 W 65TH ST,60629,1153368.546,1861268.405,23,8,65,41.77504568,-87.71354462,1
1880,2018-11-30T00:00:00.000,Open,18-03259719,Garbage Cart Black Maintenance/Replacement,1426 N LATROBE AVE,60651,1141106.508,1908985.229,37,25,25,41.90667855,-87.75726873,0
1881,2018-11-30T00:00:00.000,Completed,18-03261383,Garbage Cart Black Maintenance/Replacement,4114 W 63RD ST,60629,1149969.258,1862505.878,23,8,65,41.77873024,-87.72590712,0
1882,2018-11-30T00:00:00.000,Completed,18-03262755,Garbage Cart Black Maintenance/Replacement,11253 S ST LOUIS AVE,60655,1155038.171,1829659.125,19,22,74,41.68807265,-87.70789677,1
1883,2018-11-30T00:00:00.000,Open,18-03257210,Garbage Cart Black Maintenance/Replacement,3961 W ONTARIO ST,60624,1149805.588,1903942.07,37,11,23,41.89221326,-87.72578164,0
1884,2018-11-30T00:00:00.000,Open,18-03260497,Garbage Cart Black Maintenance/Replacement,8201 S LUELLA AVE,60617,1192611.013,1851035.308,8,4,46,41.74614129,-87.56965357,0
1885,2018-11-30T00:00:00.000,Completed,18-03261186,Garbage Cart Black Maintenance/Replacement,10334 S ARTESIAN AVE,60655,1161864.853,1836038.964,19,22,72,41.70532528,-87.68301064,2
1886,2018-11-30T00:00:00.000,Completed,18-03257570,Garbage Cart Black Maintenance/Replacement,2244 S KEDZIE AVE,60623,1155374.616,1888905.315,12,10,30,41.85043386,-87.70536068,0
1887,2018-11-30T00:00:00.000,Open,18-03257359,Garbage Cart Black Maintenance/Replacement,5224 S MCVICKER AVE,60638,1136920.217,1869328.021,14,8,56,41.79725804,-87.77356804,0
1888,2018-11-30T00:00:00.000,Open,18-03259347,Garbage Cart Black Maintenance/Replacement,6437 S TALMAN AVE,60629,1159816.296,1861842.96,16,8,66,41.77614947,-87.68951098,0
1889,2018-11-30T00:00:00.000,Open,18-03260106,Garbage Cart Black Maintenance/Replacement,3503 W MELROSE ST,60618,1152554.9,1921393.06,35,17,21,41.94005446,-87.71475238,0
1890,2018-11-30T00:00:00.000,Completed,18-03258653,Garbage Cart Black Maintenance/Replacement,8316 S DREXEL AVE,60619,1183675.987,1850045.003,8,6,44,41.74345382,-87.60273215,1
1891,2018-11-30T00:00:00.000,Open,18-03259583,Garbage Cart Black Maintenance/Replacement,5315 S ARTESIAN AVE,60632,1160940.426,1869300.413,14,9,63,41.79702373,-87.68519736,0
1892,2018-11-30T00:00:00.000,Completed,18-03259293,Garbage Cart Black Maintenance/Replacement,1027 N WOOD ST,60622,1164206.35,1906986.97,1,12,24,41.90044032,-87.67215972,3
1893,2018-11-30T00:00:00.000,Completed,18-03257646,Garbage Cart Black Maintenance/Replacement,9020 S UNION AVE,60620,1173222.172,1845026.004,21,22,71,41.73016768,-87.64116785,1
1894,2018-11-30T00:00:00.000,Open,18-03258731,Garbage Cart Black Maintenance/Replacement,4340 W 87TH ST,60652,1148904.129,1846487.712,18,8,70,41.73479092,-87.73032437,0
1895,2018-11-30T00:00:00.000,Open,18-03259049,Garbage Cart Black Maintenance/Replacement,4223 W CRYSTAL ST,60651,1147996.224,1907995.96,37,25,23,41.90337215,-87.73220771,0
1896,2018-11-30T00:00:00.000,Open,18-03256786,Garbage Cart Black Maintenance/Replacement,5433 W DRUMMOND PL,60639,1139705.044,1917089.148,30,25,19,41.92847769,-87.7625743,0
1897,2018-11-30T00:00:00.000,Open,18-03262407,Garbage Cart Black Maintenance/Replacement,1735 W JULIAN ST,60622,1164557.38,1909877.292,2,14,24,41.90820149,-87.67147875,0
1898,2018-11-30T00:00:00.000,Open,18-03258188,Garbage Cart Black Maintenance/Replacement,6226 S WOODLAWN AVE,60637,1185286.221,1863963.721,20,3,42,41.78151538,-87.59637429,0
1899,2018-11-30T00:00:00.000,Open,18-03260546,Garbage Cart Black Maintenance/Replacement,4455 N MANGO AVE,60630,1137207.41,1929052.862,38,16,15,41.96209799,-87.77081729,0
1900,2018-11-30T00:00:00.000,Completed,18-03259625,Garbage Cart Black Maintenance/Replacement,514 W 103RD PL,60628,1174698.053,1836261.268,34,22,49,41.70619388,-87.63618287,1
1901,2018-11-30T00:00:00.000,Open,18-03259930,Garbage Cart Black Maintenance/Replacement,5839 W HIGGINS AVE,60630,1136145.103,1932971.619,45,16,11,41.97219754,-87.77501137,0
1902,2018-11-30T00:00:00.000,Completed,18-03257326,Garbage Cart Black Maintenance/Replacement,7853 S CARPENTER ST,60620,1170676.258,1852740.201,17,6,71,41.75081342,-87.64996201,0
1903,2018-11-30T00:00:00.000,Completed,18-03257360,Garbage Cart Black Maintenance/Replacement,1418 W 110TH PL,60643,1168780.72,1831474.047,34,22,75,41.6931925,-87.65781639,2
1904,2018-11-30T00:00:00.000,Completed,18-03261652,Garbage Cart Black Maintenance/Replacement,4832 W RACE AVE,60644,1143984.028,1903222.062,37,15,25,41.89057334,-87.7470699,1
1905,2018-11-30T00:00:00.000,Open,18-03258106,Garbage Cart Black Maintenance/Replacement,2941 N RUTHERFORD AVE,60634,1130911.547,1918809.122,36,25,18,41.93394539,-87.7941956,0
1906,2018-11-29T00:00:00.000,Completed,18-03254249,Garbage Cart Black Maintenance/Replacement,5127 S HONORE ST,60609,1164883.31,1870687.233,16,9,61,41.80044434,-87.67069302,2
1907,2018-11-29T00:00:00.000,Open,18-03250620,Garbage Cart Black Maintenance/Replacement,7221 W RASCHER AVE,60656,1127222.518,1935209.53,41,16,10,41.97854772,-87.80791205,0
1908,2018-11-29T00:00:00.000,Completed,18-03250391,Garbage Cart Black Maintenance/Replacement,2218 W AINSLIE ST,60625,1160609.02,1932505.307,40,20,4,41.97060169,-87.68492444,1
1909,2018-11-29T00:00:00.000,Completed,18-03250350,Garbage Cart Black Maintenance/Replacement,7944 S LOOMIS BLVD,60620,1168378.66,1852031.187,21,6,71,41.74906282,-87.6587004,1
1910,2018-11-29T00:00:00.000,Completed - Dup,18-03251341,Garbage Cart Black Maintenance/Replacement,941 N CENTRAL PARK AVE,60651,1152208.614,1906039.457,27,11,23,41.89850981,-87.71626711,0
1911,2018-11-29T00:00:00.000,Open,18-03253252,Garbage Cart Black Maintenance/Replacement,535 N AVERS AVE,60624,1150627.811,1903297.793,27,11,23,41.89096019,-87.72214038,0
1912,2018-11-29T00:00:00.000,Open,18-03251291,Garbage Cart Black Maintenance/Replacement,1280 W ARDMORE AVE,60660,1166550.17,1938973.313,48,20,77,41.98822039,-87.6631981,0
1913,2018-11-29T00:00:00.000,Open,18-03253944,Garbage Cart Black Maintenance/Replacement,9748 S DR MARTIN LUTHER KING JR DR,60628,1180629.93,1840419.73,9,5,49,41.71679837,-87.6141592,0
1914,2018-11-29T00:00:00.000,Open,18-03253020,Garbage Cart Black Maintenance/Replacement,5621 N PARKSIDE AVE,60646,1137534.853,1937017.374,45,16,11,41.98359187,-87.76939087,0
1915,2018-11-29T00:00:00.000,Open,18-03250643,Garbage Cart Black Maintenance/Replacement,4110 N PONTIAC AVE,60634,1119670.939,1926249.306,38,16,17,41.95426597,-87.8356233,0
1916,2018-11-29T00:00:00.000,Open,18-03252743,Garbage Cart Black Maintenance/Replacement,3529 W MONROE ST,60624,1152846.914,1899306.748,28,11,27,41.87943606,-87.71474181,0
1917,2018-11-29T00:00:00.000,Open,18-03253424,Garbage Cart Black Maintenance/Replacement,5649 S TRUMBULL AVE,60629,1154342.232,1866940.968,14,8,63,41.79016362,-87.70944132,0
1918,2018-11-29T00:00:00.000,Completed,18-03253892,Garbage Cart Black Maintenance/Replacement,7820 S INDIANA AVE,60619,1178947.3,1853205.157,6,6,69,41.75219821,-87.61994323,2
1919,2018-11-29T00:00:00.000,Open,18-03251384,Garbage Cart Black Maintenance/Replacement,3104 N SOUTHPORT AVE,60657,1166425.556,1920730.052,32,19,6,41.93811062,-87.6639086,0
1920,2018-11-29T00:00:00.000,Open - Dup,18-03251149,Garbage Cart Black Maintenance/Replacement,7815 S KENNETH AVE,60652,1148086.569,1852360.606,18,8,70,41.75062313,-87.7327631,0
1921,2018-11-29T00:00:00.000,Completed,18-03251736,Garbage Cart Black Maintenance/Replacement,6224 S KEATING AVE,60629,1145776.423,1862916.033,13,8,64,41.77949596,-87.74125056,1
1922,2018-11-29T00:00:00.000,Completed,18-03255019,Garbage Cart Black Maintenance/Replacement,1648 E 85TH ST,60617,1188726.861,1848947.918,8,4,45,41.74069881,-87.58333793,1
1923,2018-11-29T00:00:00.000,Open,18-03252271,Garbage Cart Black Maintenance/Replacement,6238 N KIRKWOOD AVE,60646,1145551.393,1941230.43,39,17,12,41.99475602,-87.7401184,0
1924,2018-11-29T00:00:00.000,Completed,18-03251502,Garbage Cart Black Maintenance/Replacement,5519 S JUSTINE ST,60636,1166952.58,1868016.188,16,7,67,41.79307038,-87.66318136,0
1925,2018-11-29T00:00:00.000,Open,18-03254397,Garbage Cart Black Maintenance/Replacement,3440 W 54TH ST,60632,1154360.374,1868598.16,14,8,63,41.79535294,-87.71014812,0
1926,2018-11-29T00:00:00.000,Open,18-03253177,Garbage Cart Black Maintenance/Replacement,8206 S EMERALD AVE,60620,1172730.578,1850466.398,21,6,71,41.74495714,-87.64280307,0
1927,2018-11-29T00:00:00.000,Completed,18-03253014,Garbage Cart Black Maintenance/Replacement,4632 W OHIO ST,60644,1145198.71,1903583.787,28,11,25,41.89154242,-87.7422488,1
1928,2018-11-29T00:00:00.000,Open - Dup,18-03254640,Garbage Cart Black Maintenance/Replacement,3410 W CARROLL AVE,60624,1153585.032,1902192.549,28,11,27,41.88756314,-87.71170195,0
1929,2018-11-29T00:00:00.000,Open,18-03251298,Garbage Cart Black Maintenance/Replacement,2117 N KARLOV AVE,60639,1148705.979,1913755.061,26,25,20,41.91951402,-87.72892694,0
1930,2018-11-29T00:00:00.000,Completed,18-03255012,Garbage Cart Black Maintenance/Replacement,2134 N MAPLEWOOD AVE,60647,1158963.655,1914206.54,1,14,22,41.92031406,-87.6915086,1
1931,2018-11-29T00:00:00.000,Open,18-03254093,Garbage Cart Black Maintenance/Replacement,812 E BOWEN AVE,60653,1182432.535,1877646.163,4,2,36,41.81958434,-87.60625973,0
1932,2018-11-29T00:00:00.000,Completed,18-03253499,Garbage Cart Black Maintenance/Replacement,3421 W 59TH PL,60629,1154605.519,1864956.098,23,8,66,41.78514059,-87.70904773,2
1933,2018-11-29T00:00:00.000,Completed,18-03252289,Garbage Cart Black Maintenance/Replacement,3837 W HARRISON ST,60624,1150862.578,1897084.606,24,11,26,41.87336544,-87.72193311,2
1935,2018-11-29T00:00:00.000,Completed,18-03250705,Garbage Cart Black Maintenance/Replacement,7024 N OAKLEY AVE,60645,1159605.184,1946677.281,50,24,2,42.00947981,-87.68826047,4
1936,2018-11-29T00:00:00.000,Open,18-03250541,Garbage Cart Black Maintenance/Replacement,6841 S GREEN ST,60621,1171816.435,1859485.75,6,7,68,41.76941917,-87.64558956,0
1937,2018-11-29T00:00:00.000,Completed,18-03254012,Garbage Cart Black Maintenance/Replacement,8023 S KOMENSKY AVE,60652,1150790.61,1850924.506,18,8,70,41.7468604,-87.72289861,1
1938,2018-11-29T00:00:00.000,Open,18-03251787,Garbage Cart Black Maintenance/Replacement,935 N TRUMBULL AVE,60651,1153205.655,1906017.979,27,11,23,41.89837242,-87.71260195,0
1939,2018-11-29T00:00:00.000,Open,18-03255146,Garbage Cart Black Maintenance/Replacement,1616 N KILBOURN AVE,60639,1146142.903,1910458.505,37,25,23,41.91028835,-87.73870959,0
1940,2018-11-29T00:00:00.000,Open,18-03252905,Garbage Cart Black Maintenance/Replacement,1244 S ALBANY AVE,60623,1155899.966,1894250.763,24,10,29,41.86508707,-87.70326802,0
1941,2018-11-29T00:00:00.000,Open,18-03254824,Garbage Cart Black Maintenance/Replacement,1400 N HARDING AVE,60651,1149792.485,1909028.7,26,25,23,41.90637694,-87.72534451,0
1942,2018-11-29T00:00:00.000,Open,18-03253144,Garbage Cart Black Maintenance/Replacement,4921 N WINCHESTER AVE,60640,1162524.816,1932698.505,40,20,4,41.97125773,-87.67762171,0
1943,2018-11-29T00:00:00.000,Completed,18-03251628,Garbage Cart Black Maintenance/Replacement,3348 W 85TH ST,60652,1155542.56,1848033.94,18,8,70,41.73889546,-87.70640769,2
1944,2018-11-29T00:00:00.000,Completed,18-03252468,Garbage Cart Black Maintenance/Replacement,10435 S STATE ST,60628,1178099.491,1835640.25,9,5,49,41.70427666,-87.62329197,1
1945,2018-11-29T00:00:00.000,Open,18-03253584,Garbage Cart Black Maintenance/Replacement,5601 S MENARD AVE,60638,1138657.923,1866862.201,23,8,56,41.79071805,-87.76696856,0
1946,2018-11-29T00:00:00.000,Open,18-03254908,Garbage Cart Black Maintenance/Replacement,5120 W ALTGELD ST,60639,1141834.891,1916152.859,31,25,19,41.9260941,-87.75464195,0
1947,2018-11-29T00:00:00.000,Open,18-03252575,Garbage Cart Black Maintenance/Replacement,8306 S MANISTEE AVE,60617,1195941.665,1850427.576,7,4,46,41.74431182,-87.55776105,0
1948,2018-11-29T00:00:00.000,Open,18-03255249,Garbage Cart Black Maintenance/Replacement,7342 S DANTE AVE,60619,1187143.15,1856598.056,8,3,43,41.76109972,-87.589794,0
1949,2018-11-29T00:00:00.000,Completed,18-03254219,Garbage Cart Black Maintenance/Replacement,9040 S DAUPHIN AVE,60619,1183691.767,1845117.74,8,6,44,41.73003404,-87.60285109,2
1950,2018-11-29T00:00:00.000,Completed,18-03254171,Garbage Cart Black Maintenance/Replacement,10525 S GREEN ST,60643,1172510.845,1835047.586,34,22,73,41.70247458,-87.64376502,0
1951,2018-11-29T00:00:00.000,Completed - Dup,18-03254125,Garbage Cart Black Maintenance/Replacement,2527 S MILLARD AVE,60623,1152441.45,1886968.689,22,10,30,41.84537341,-87.71588864,0
1952,2018-11-29T00:00:00.000,Open,18-03251261,Garbage Cart Black Maintenance/Replacement,3940 N ORIOLE AVE,60634,1124695.275,1925326.77,38,16,17,41.9519402,-87.81719458,0
